,user_id,llibres_usuari,val_llibres,llibres_recomanats,puntuacions_llibres,cluster,utilitat,vector
440,29554423ebc2bbe69d1533890677ee7b,"['9129178', '10673576', '18622052', '17332218', '8519822', '6976882', '13538824', '886955', '3362870', '455373', '12067']","[0, 4, 5, 5, 3, 5, 5, 4, 5, 5, 5]","['91474', '12197986', '375802']","[5, 4, 5]",3,0,"[0.     0.     0.     0.     0.     0.7826 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2174 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.7391 0.2609 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.413  0.1087 0.     0.3696 0.     0.1087 0.     0.4783 0.1087 0.413
 0.6957 0.3043 0.6087 0.     0.3913 1.     0.     0.     0.     1.
 0.2174 0.     0.7826 0.7435 0.3298]"
441,b8d462307533d0abd55c078a5f6ec292,"['1201460', '297609', '1598051', '38447', '13', '968', '119322', '402045', '138202', '4406']","[4, 3, 4, 0, 3, 3, 4, 2, 4, 5]","['111311', '4671', '34284']","[5, 5, 5]",1,0,"[0.     0.     0.     0.     0.     0.875  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.125  0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.2188
 0.6562 0.125  0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.25   0.     0.3125 0.0625 0.1562 0.0938 0.125  0.125  0.7812 0.0938
 0.1562 0.8438 0.3438 0.6562 0.     0.8438 0.1562 0.0938 0.9063 0.
 0.2188 0.     0.7812 0.6759 0.4522]"
442,b46ec4c81cb5a8e17fa017745fbf8c22,"['33812978', '30743254', '32596141', '29769069', '25106926', '15823419', '970579', '7799308', '16142033']","[0, 0, 0, 5, 0, 1, 5, 0, 0]","['17938451', '12796941', '17332243']","[0, 5, 0]",2,0,"[0.     0.     0.     0.     0.     0.5455 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.4545 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 1.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 1.     0.     0.     0.     0.     0.     0.     0.5455 0.     0.4545
 0.     1.     0.     1.     0.     0.     1.     0.     1.     0.
 0.     1.     0.     0.6255 0.3673]"
443,27738204d5d718fc2a87ba2d0595040d,"['20316309', '3338544', '5664022', '5470', '3438000', '16121517', '18295750', '2', '3', '8239301', '10005124', '3243517', '6698181']","[2, 5, 3, 2, 5, 5, 0, 5, 5, 5, 5, 5, 5]","['20891496', '6130845', '3331756']","[2, 5, 5]",3,0,"[0.     0.8511 0.     0.     0.     0.2553 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 1.     0.1064 0.     0.     0.     0.     0.     0.     0.1064 0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.0638 0.3617 0.2128 0.0426 0.     0.3191 0.1064 0.5745 0.4894 0.0426
 0.6383 0.4681 0.2553 0.     0.8511 0.8936 0.2128 0.3617 0.1064 0.6383
 0.4681 0.5319 0.1064 0.8026 0.3932]"
444,e25929130e7f567d3962e3cd9483cdfe,"['16099154', '23346377', '23746004', '25574782', '5107', '22750000', '17404760', '5396496']","[1, 4, 3, 5, 1, 2, 4, 1]","['32234', '18619684', '23281478']","[4, 4, 1]",0,0,"[0.     0.     0.     0.     0.     0.9048 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0952 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.2381 0.
 0.381  0.381  0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.619  0.     0.1905 0.     0.1905 0.     0.     0.3333 0.2381 0.4286
 0.9048 0.0952 0.9524 0.0476 0.     0.1905 0.8095 0.8095 0.     0.1905
 1.     0.     0.     0.6095 0.3071]"
445,f3e4d9d0c2c99348ec96a375638e67ee,"['2961476', '27211621', '22066876', '20941161', '15703063', '15979633', '21937025', '5617966', '15735444', '18041800', '13341539']","[1, 3, 4, 3, 3, 2, 3, 4, 4, 3, 3]","['8492861', '6452731', '222187']","[5, 4, 4]",1,0,"[0.     0.     0.     0.     0.     0.2121 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.5758 0.     0.2121 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0909 0.
 0.6667 0.2424 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.4545 0.4242 0.     0.     0.     0.1212 1.     0.     0.
 0.     1.     0.     1.     0.     1.     0.     0.6667 0.3333 0.
 1.     0.     0.     0.6348 0.3764]"
446,035a65f93a3d78447b5a7e2cd84abc3f,"['34533246', '1840511', '30241421', '25974553', '22559561', '18760388', '21920006', '18964323', '18486757', '17927485', '17860700', '18207413', '18041242', '18068610', '17564467', '12982995', '3041314']","[0, 4, 5, 5, 5, 5, 4, 4, 5, 4, 4, 4, 2, 4, 5, 4, 4]","['2874995', '129798', '8970727']","[5, 3, 4]",2,0,"[0.     0.     0.     0.     0.     0.7353 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2647 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.7353
 0.2059 0.0588 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.4118 0.     0.     0.5147 0.     0.0735 0.     0.     1.
 0.3676 0.6324 0.     0.     1.     0.     1.     0.     0.9265 0.0735
 0.9265 0.     0.0735 0.6871 0.3162]"
447,dcaa9c03e0328ac3cfadf241cccfc81a,"['9370793', '13064606', '3149348', '5782425', '3950967', '70990', '65119', '28195', '7203676', '822993', '10518900', '11870085', '3438']","[3, 1, 3, 3, 4, 4, 3, 4, 4, 5, 5, 5, 5]","['1206358', '2325825', '8665184']","[2, 3, 5]",3,0,"[0.     0.     0.     0.     0.     0.9778 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1111 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0889
 0.8    0.2    0.     0.1111 0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.9778
 0.     0.1111 0.4889 0.4    0.     0.     0.0889 0.8889 0.     0.2
 0.4889 0.6    0.     1.     0.0889 0.8889 0.2    0.6222 0.4667 0.
 0.1111 0.     0.9778 0.7647 0.3504]"
448,5f496abc6f82956cc82c9c9f255ccee2,"['12326644', '13496', '19288239', '9717', '147865', '4929', '8909152', '15745753', '18705209', '17212231', '5349', '11297', '12127810', '2932', '8428115', '19063', '12127750']","[3, 5, 5, 5, 5, 5, 2, 4, 3, 4, 2, 5, 5, 5, 4, 5, 5]","['32982', '7624', '9755737']","[5, 4, 3]",1,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0588 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0294
 0.5294 0.5    0.     0.0735 0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.0735 0.     0.9118
 0.1324 0.3971 0.0735 0.2059 0.0735 0.1029 0.0735 0.4265 0.3088 0.3235
 0.1471 0.9118 0.3529 0.1029 0.6029 0.6029 0.4559 0.2059 0.5735 0.2794
 0.6324 0.0735 0.3529 0.7672 0.38  ]"
449,156c33df4016da8c43ac15387cf16e5e,"['434631', '94064', '84981', '655946', '777121', '7178', '231804']","[5, 5, 5, 3, 5, 5, 5]","['601390', '138269', '28195']","[5, 5, 5]",2,0,"[0.     0.     0.     0.     0.     0.8485 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1515 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1515 0.
 0.7576 0.0909 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.4545 0.     0.1515 0.2424 0.     0.     0.1515 0.5455 0.303  0.1515
 0.1515 0.8485 0.8485 0.     0.1515 0.     1.     0.1515 0.8485 0.
 0.     0.697  0.303  0.6436 0.3573]"
450,7f29c6fff78c654a75b933f3c3df7994,"['10806314', '6065215', '394535', '408854', '373813', '151', '2213661', '29797', '1202', '820191', '52357', '156534']","[5, 3, 5, 5, 3, 4, 5, 3, 4, 3, 5, 3]","['44361', '535441', '518803']","[4, 5, 3]",0,0,"[0.     0.     0.     0.     0.     0.9375 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0625 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1042
 0.4583 0.4375 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.2292 0.1042 0.5833 0.     0.     0.     0.0833 0.5833 0.2708 0.1458
 0.8333 0.1667 0.1042 0.0625 0.8333 0.2083 0.7917 0.     0.6667 0.3333
 0.75   0.25   0.     0.6854 0.339 ]"
451,70b01a24639927db4466f90ca9bb1103,"['30760422', '26081427', '18664312', '11684971', '6969860', '9186976', '17847895', '17262022', '8299774']","[3, 3, 3, 3, 3, 3, 2, 2, 3]","['1073610', '2065143', '2615']","[2, 3, 4]",2,0,"[0.     0.     0.     0.     0.     0.32   0.     0.56   0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.12   0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.2
 0.32   0.48   0.     0.     0.12   0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.88
 0.32   0.     0.     0.44   0.     0.     0.24   0.     0.     1.
 0.     1.     0.     0.44   0.56   0.     1.     0.2    0.8    0.
 0.     0.     1.     0.5568 0.4568]"
452,39b644d9bad8dbeb1b6ce65ac219d1f1,"['23316', '23257059', '15317208', '14201', '7465814', '373915', '8724144', '6320534', '153025', '9850443', '6681454', '11076123', '12168464']","[3, 5, 3, 4, 3, 4, 4, 4, 4, 4, 1, 4, 4]","['10746542', '10290514', '18342']","[2, 5, 4]",0,0,"[0.     0.     0.     0.     0.     0.8298 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1702 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0213
 0.4894 0.4894 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.383  0.     0.3191 0.     0.     0.2979 0.     0.     0.5106 0.4894
 0.5532 0.4468 0.0851 0.8298 0.0851 0.1702 0.8298 0.     0.4255 0.5745
 0.7021 0.     0.2979 0.607  0.2891]"
453,f0bd4d497d26ec553459404c4239b525,"['276113', '2116856', '580268', '33025', '757503', '10584329', '4406', '13496', '14832272']","[2, 2, 5, 4, 5, 5, 4, 5, 1]","['11250317', '13166852', '118141']","[5, 4, 4]",3,0,"[0.     0.     0.     0.     0.     0.7241 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.4138 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0345
 0.931  0.1724 0.     0.1724 0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.9655
 0.1724 0.3103 0.     0.5172 0.1379 0.     0.     1.     0.1379 0.
 0.5862 0.5517 0.4828 0.1379 0.5172 0.8276 0.3103 1.     0.1379 0.
 0.1724 0.1379 0.8276 0.7945 0.4093]"
454,4e63c9644f333a4a3c6f4eaeb6daf512,"['18007564', '234225', '20509356', '950555', '6567847', '11544466', '263021']","[5, 5, 4, 4, 5, 3, 5]","['149267', '6288', '13335037']","[5, 3, 1]",0,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1613
 0.4516 0.3871 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1613 0.8387
 0.     0.0968 0.4516 0.     0.2903 0.     0.1613 0.1613 0.8387 0.
 0.5806 0.4194 0.1613 0.     0.8387 0.1613 0.8387 0.2903 0.0968 0.6129
 0.     0.9032 0.0968 0.7032 0.3735]"
455,0ee47114d17ae537a56009c197f528a9,"['488222', '11127', '54529', '1848', '34', '8852', '5326', '332613', '100915', '7613', '5107', '1885', '5907']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","['5470', '48855', '2657']","[5, 5, 5]",2,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0833 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.9167 0.1667 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0833 0.     0.     0.     0.     0.     0.     1.
 0.1667 0.     0.     0.0833 0.     0.5    0.3333 0.1667 0.5    0.4167
 0.4167 0.6667 0.1667 0.6667 0.25   0.3333 0.75   0.5    0.3333 0.25
 0.4167 0.3333 0.3333 0.7758 0.4067]"
456,1726a3fe5a4f9c4abf5af773e4a47699,"['8379374', '15799166', '15745950', '16081272', '13639050', '657371', '10140661', '13486122', '13496084', '13372690', '11505797', '8753305', '13451045', '26582']","[4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 1]","['12881778', '11857408', '10818853']","[5, 4, 5]",0,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.4603
 0.5238 0.0159 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.4762 0.     0.     0.3016 0.     0.2222 0.     0.5238 0.3175 0.1587
 0.7778 0.2222 0.3333 0.1587 0.5079 0.4603 0.5397 0.2381 0.     0.7619
 0.5397 0.2381 0.2222 0.7217 0.3592]"
457,bb2c0361c33f9fa546db6b6b4a026a00,"['13623150', '13104080', '10429045', '11235712', '12895386', '6186357', '5', '9794437']","[5, 5, 5, 5, 4, 5, 5, 3]","['51964', '7869', '2767052']","[5, 4, 5]",1,0,"[0.     0.     0.     0.     0.     0.9189 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0811 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1351
 0.2432 0.6216 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1351 0.1081 0.3514 0.     0.1351 0.2703 0.     0.1351 0.2703 0.5946
 0.4054 0.5946 0.2703 0.2703 0.4595 0.7297 0.2703 0.3514 0.2703 0.3784
 0.     0.7297 0.2703 0.7305 0.3303]"
458,26d9074a12306dabd86ef87858cc0e67,"['36326747', '29363276', '13069874', '13513073', '1170158', '11028644', '534309', '11013']","[3, 4, 4, 4, 4, 4, 3, 4]","['59480', '63032', '7353219']","[4, 3, 3]",1,0,"[0.     0.     0.     0.     0.     0.8667 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1333 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.7333 0.2667 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.3667 0.     0.     0.2667 0.     0.3667 0.     1.     0.
 0.     1.     0.1333 0.     0.8667 1.     0.     0.2333 0.     0.7667
 0.     0.     1.     0.6057 0.444 ]"
459,5d68ada1d697e5d5c0fd5a3c5bfc375c,"['31223882', '31223739', '30891735', '29633017', '25810137', '28109898', '25816688', '25241723', '138399', '248704', '801998']","[3, 5, 2, 2, 1, 5, 5, 1, 5, 5, 2]","['782689', '6587879', '337130']","[2, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.9444 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0556 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1389 0.
 0.5278 0.3333 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.1389 0.4167 0.     0.     0.4444 0.3611 0.5    0.1389
 0.6111 0.3889 0.     0.1389 0.8611 1.     0.     0.     0.     1.
 0.     0.5278 0.4722 0.6133 0.3225]"
460,17c9ae48be80a4f8d548a5195cc493d3,"['21480930', '5129', '8664353', '231804', '159178', '546018', '27712', '567586', '523928', '386268']","[3, 2, 5, 5, 4, 5, 5, 3, 4, 3]","['104909', '77273', '122']","[5, 4, 5]",2,0,"[0.     0.     0.     0.     0.     0.973  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0811 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1351 0.
 0.4324 0.4865 0.     0.     0.0811 0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.973
 0.4054 0.     0.0541 0.0811 0.     0.3784 0.1351 0.0811 0.2703 0.7027
 0.0541 1.     0.1351 0.1351 0.7838 0.1351 0.9189 0.973  0.     0.0811
 0.2973 0.1351 0.6216 0.7697 0.4173]"
461,81de38215d772bc9e2822acc96f69c7f,"['29093863', '25862145', '31284728', '25016389', '29848062', '18813642', '17666672', '20575446', '39936', '177230', '21975925', '24367204', '10335308']","[5, 4, 3, 4, 5, 4, 5, 4, 3, 4, 3, 4, 4]","['1217100', '13109389', '139569']","[2, 5, 5]",1,0,"[0.     0.     0.     0.     0.     0.7885 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2115 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0577
 0.2115 0.7308 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.5962 0.     0.0769 0.1538 0.     0.0962 0.0769 0.0769 0.9231 0.
 0.0769 0.9231 0.4615 0.     0.5385 1.     0.     0.0769 0.9231 0.
 0.8462 0.0769 0.0769 0.6663 0.4096]"
462,e86a060fc53ede3ff4dcb444d52db8cd,"['30032716', '2251815', '13624683', '27508543', '29800', '17740626', '14781675', '381748', '2902021', '17375', '18159', '12127718', '12926917', '11282560', '317121']","[4, 5, 3, 0, 2, 4, 4, 1, 2, 4, 3, 5, 1, 4, 4]","['4699575', '102439', '13593541']","[4, 4, 5]",3,0,"[0.     0.     0.     0.     0.     0.6739 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3261 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.6522 0.3478 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.413  0.1739 0.     0.413  0.087  0.913  0.
 1.     0.     0.6304 0.3696 0.     1.     0.     1.     0.     0.
 0.5652 0.4348 0.     0.6874 0.3222]"
463,72b57515742211d42e9f91ef40fbe0d2,"['23398919', '13330444', '20820999', '18774964', '17791005', '17349023', '13069213', '10054335', '80642', '8683812', '9476337', '7005479', '6433752']","[3, 3, 4, 5, 4, 3, 4, 5, 3, 4, 5, 4, 3]","['4332082', '13747', '128029']","[2, 5, 2]",2,0,"[0.     0.     0.     0.     0.     0.84   0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.16   0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.22
 0.06   0.72   0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.18   0.08   0.44   0.     0.3    0.     0.16   0.1    0.74
 0.24   0.76   0.16   0.48   0.36   0.18   0.82   0.     0.64   0.36
 0.84   0.16   0.     0.6502 0.3312]"
464,919d41d2d5df3fbc7f06a87063c2e9d3,"['6523058', '24950845', '22571540', '18693716', '15507958', '199531', '18144115', '17333223', '13595638', '56521', '833253', '175510', '11735983', '5364']","[5, 5, 4, 5, 5, 4, 3, 5, 4, 5, 5, 5, 4, 4]","['6777616', '5632446', '42156']","[5, 4, 3]",0,0,"[0.     0.     0.     0.     0.     0.8136 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2542 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.3051 0.7627 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.0847 0.     0.     0.9831
 0.     0.3729 0.0847 0.0847 0.     0.5254 0.     0.     1.     0.0678
 0.5254 0.5424 0.8305 0.0847 0.1525 0.0678 1.     0.4746 0.3729 0.2203
 0.3898 0.4576 0.2203 0.7478 0.3681]"
