book_id,genres
12414734,"['non-fiction', 'history, historical fiction, biography']"
11337189,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
8689732,"['romance', 'fiction']"
11250053,"['fantasy, paranormal', 'history, historical fiction, biography', 'fiction', 'romance', 'young-adult']"
4848508,"['history, historical fiction, biography']"
21535713,"['comics, graphic', 'romance', 'non-fiction', 'fiction', 'young-adult', 'history, historical fiction, biography']"
504374,"['comics, graphic', 'fiction', 'fantasy, paranormal']"
21805717,"['young-adult', 'fiction', 'fantasy, paranormal', 'romance']"
9854129,"['fiction', 'romance', 'history, historical fiction, biography']"
7741325,"['young-adult', 'romance', 'fiction']"
22609128,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
299795,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'fantasy, paranormal']"
7328248,['non-fiction']
216353,"['fiction', 'fantasy, paranormal', 'young-adult', 'romance']"
16217523,"['romance', 'fantasy, paranormal', 'history, historical fiction, biography', 'fiction', 'mystery, thriller, crime']"
10005124,['poetry']
40483,"['fiction', 'romance', 'fantasy, paranormal']"
228296,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
924497,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
10803121,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'young-adult', 'romance']"
9595,"['fiction', 'fantasy, paranormal']"
9590,"['fiction', 'fantasy, paranormal']"
10115852,['non-fiction']
17971156,"['fantasy, paranormal', 'romance', 'mystery, thriller, crime', 'fiction']"
1506342,"['fiction', 'mystery, thriller, crime', 'romance', 'young-adult', 'history, historical fiction, biography']"
25261897,"['fiction', 'mystery, thriller, crime']"
26067711,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
529811,"['non-fiction', 'children', 'young-adult']"
31357814,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'romance']"
15868926,"['non-fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
30258320,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'history, historical fiction, biography', 'mystery, thriller, crime']"
12501019,"['fantasy, paranormal', 'young-adult', 'romance', 'mystery, thriller, crime', 'fiction']"
13048238,"['non-fiction', 'history, historical fiction, biography']"
87815,"['fiction', 'non-fiction']"
848654,"['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'mystery, thriller, crime']"
838668,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
15832316,"['romance', 'fiction', 'young-adult']"
29430058,"['non-fiction', 'history, historical fiction, biography']"
13034248,"['non-fiction', 'history, historical fiction, biography', 'young-adult', 'comics, graphic', 'children', 'fiction']"
21436,"['mystery, thriller, crime', 'fiction']"
2085985,"['history, historical fiction, biography']"
24991373,"['fantasy, paranormal', 'fiction', 'young-adult', 'romance']"
13233492,"['romance', 'history, historical fiction, biography', 'fiction']"
6006822,"['fiction', 'children']"
1142635,"['poetry', 'children', 'fiction']"
21947952,"['young-adult', 'mystery, thriller, crime', 'fiction', 'romance', 'fantasy, paranormal']"
462033,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'romance']"
6563299,['fiction']
11179955,"['mystery, thriller, crime', 'fiction', 'children']"
19104786,"['fiction', 'mystery, thriller, crime', 'non-fiction', 'history, historical fiction, biography']"
25986848,"['romance', 'fiction']"
22731975,[]
13636101,"['romance', 'fantasy, paranormal', 'fiction', 'young-adult', 'mystery, thriller, crime']"
1376124,"['fiction', 'romance', 'young-adult']"
6971098,"['fantasy, paranormal', 'romance', 'mystery, thriller, crime', 'fiction']"
17143,"['fiction', 'history, historical fiction, biography', 'non-fiction', 'young-adult']"
12814536,"['young-adult', 'fiction', 'romance']"
10802210,"['young-adult', 'fiction', 'romance', 'fantasy, paranormal', 'mystery, thriller, crime']"
25888403,['non-fiction']
1034721,"['romance', 'fiction', 'young-adult', 'fantasy, paranormal']"
543137,"['fiction', 'history, historical fiction, biography']"
9751378,"['fiction', 'romance', 'mystery, thriller, crime']"
19409004,"['fiction', 'history, historical fiction, biography']"
5941033,"['fiction', 'history, historical fiction, biography']"
18620748,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal']"
21853633,"['fiction', 'fantasy, paranormal', 'romance', 'mystery, thriller, crime', 'young-adult']"
21853636,"['young-adult', 'mystery, thriller, crime', 'fiction', 'romance']"
6780522,"['fiction', 'mystery, thriller, crime', 'romance']"
5933841,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
3130971,['non-fiction']
22445125,[]
13001274,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
437151,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'young-adult', 'non-fiction', 'romance']"
397503,"['fiction', 'history, historical fiction, biography']"
15833693,"['non-fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'comics, graphic', 'young-adult']"
15733900,"['fantasy, paranormal']"
11660590,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
13602426,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'young-adult']"
271540,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
26387199,"['mystery, thriller, crime', 'fiction']"
3031309,['non-fiction']
200826,"['non-fiction', 'history, historical fiction, biography']"
13068261,[]
29746451,"['young-adult', 'romance', 'fiction']"
11736535,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction']"
480122,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
18654235,"['history, historical fiction, biography', 'romance', 'mystery, thriller, crime', 'fiction']"
11307743,"['fiction', 'mystery, thriller, crime']"
76808,"['non-fiction', 'poetry']"
10435319,"['fiction', 'romance']"
28589113,['non-fiction']
187636,"['non-fiction', 'fiction']"
7776251,"['fiction', 'romance']"
2858571,"['fiction', 'romance', 'non-fiction']"
22007390,"['children', 'fiction', 'fantasy, paranormal']"
8707010,"['children', 'fiction', 'young-adult', 'fantasy, paranormal']"
6251698,"['fantasy, paranormal', 'fiction', 'young-adult']"
9537933,['non-fiction']
183274,"['young-adult', 'fantasy, paranormal', 'fiction']"
38664,"['fiction', 'fantasy, paranormal']"
19501672,"['romance', 'young-adult', 'fiction']"
12416280,"['comics, graphic', 'fiction', 'romance']"
14061559,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
11072325,"['fantasy, paranormal', 'fiction', 'romance', 'history, historical fiction, biography', 'young-adult', 'mystery, thriller, crime']"
6976882,"['fantasy, paranormal', 'fiction', 'romance', 'mystery, thriller, crime', 'young-adult']"
2642735,"['non-fiction', 'history, historical fiction, biography']"
959775,['non-fiction']
11564,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
11566,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'history, historical fiction, biography']"
1768202,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'romance']"
8659601,"['young-adult', 'fantasy, paranormal', 'fiction', 'romance', 'mystery, thriller, crime']"
100237,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
22066876,['non-fiction']
128166,"['non-fiction', 'history, historical fiction, biography']"
7600924,"['romance', 'young-adult', 'fiction']"
11699169,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
538880,['non-fiction']
23600508,['fiction']
23308084,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'history, historical fiction, biography']"
18604077,"['romance', 'fiction']"
18010180,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'romance', 'young-adult', 'mystery, thriller, crime']"
4857693,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
12182847,"['mystery, thriller, crime', 'fiction', 'romance']"
13336392,['fiction']
11457525,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
493307,"['history, historical fiction, biography']"
30657467,"['romance', 'fiction', 'mystery, thriller, crime']"
13631001,"['fantasy, paranormal', 'romance']"
125958,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'young-adult', 'history, historical fiction, biography']"
25494343,"['romance', 'fantasy, paranormal', 'young-adult', 'fiction', 'mystery, thriller, crime']"
511635,"['children', 'fiction', 'young-adult']"
29533192,"['romance', 'fiction']"
18453107,"['fiction', 'history, historical fiction, biography']"
29022,"['history, historical fiction, biography', 'non-fiction', 'fiction', 'comics, graphic']"
4473,"['fiction', 'history, historical fiction, biography']"
10059059,"['fiction', 'history, historical fiction, biography', 'young-adult', 'mystery, thriller, crime', 'children']"
8685962,['non-fiction']
13591876,"['fantasy, paranormal', 'fiction']"
9692063,"['fiction', 'fantasy, paranormal']"
32620332,"['fiction', 'history, historical fiction, biography', 'romance', 'mystery, thriller, crime']"
6587879,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'romance']"
22581002,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
13261238,"['romance', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
18375106,"['fantasy, paranormal', 'romance', 'young-adult', 'fiction']"
68494,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
68497,"['fantasy, paranormal', 'fiction']"
14896701,"['fantasy, paranormal', 'mystery, thriller, crime', 'fiction', 'romance']"
18404320,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'romance']"
56521,['non-fiction']
23270516,['romance']
29235841,"['history, historical fiction, biography', 'non-fiction']"
6285903,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'young-adult']"
6368611,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction']"
19314566,"['young-adult', 'romance', 'fantasy, paranormal', 'fiction']"
93516,"['fiction', 'history, historical fiction, biography', 'romance']"
17788580,['fiction']
42389,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
29239940,"['fiction', 'history, historical fiction, biography', 'romance']"
19381084,['poetry']
25362018,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance']"
21532247,"['comics, graphic', 'fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
7719355,"['fantasy, paranormal', 'romance', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'young-adult']"
11084145,"['history, historical fiction, biography', 'non-fiction', 'comics, graphic']"
20686867,"['romance', 'fiction', 'young-adult']"
3754026,"['fantasy, paranormal', 'fiction', 'romance', 'young-adult', 'history, historical fiction, biography', 'mystery, thriller, crime']"
24902492,"['fiction', 'history, historical fiction, biography', 'romance']"
4288623,"['mystery, thriller, crime', 'non-fiction']"
22258,['fiction']
13542567,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'romance']"
151685,"['fiction', 'mystery, thriller, crime', 'children']"
3134684,"['romance', 'fiction']"
12043771,"['young-adult', 'fantasy, paranormal', 'fiction', 'romance', 'mystery, thriller, crime']"
3466,"['romance', 'fiction', 'young-adult']"
3462,"['romance', 'fiction', 'young-adult', 'mystery, thriller, crime']"
127970,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic']"
15096138,"['mystery, thriller, crime', 'romance', 'fiction']"
188458,"['fiction', 'history, historical fiction, biography', 'children', 'young-adult']"
4503377,"['mystery, thriller, crime', 'fiction']"
25062038,"['young-adult', 'fiction', 'romance']"
31312,['non-fiction']
3840329,"['romance', 'fiction']"
10583,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
10585,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
10584,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
10589,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'romance', 'children']"
140974,"['fantasy, paranormal', 'fiction', 'romance']"
411175,"['non-fiction', 'history, historical fiction, biography']"
2108198,"['fantasy, paranormal', 'fiction', 'children', 'young-adult', 'history, historical fiction, biography', 'comics, graphic']"
357160,"['fiction', 'history, historical fiction, biography', 'young-adult', 'mystery, thriller, crime', 'romance', 'non-fiction', 'children']"
92301,['non-fiction']
92303,"['fiction', 'romance', 'history, historical fiction, biography']"
895944,"['fiction', 'mystery, thriller, crime']"
22907051,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
1441722,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
602765,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
17663150,"['fiction', 'history, historical fiction, biography', 'romance']"
15733346,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
15842295,"['non-fiction', 'comics, graphic']"
4885628,"['fiction', 'history, historical fiction, biography', 'romance']"
8993923,"['fiction', 'romance', 'fantasy, paranormal', 'mystery, thriller, crime']"
105744,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
2187720,"['fiction', 'fantasy, paranormal', 'non-fiction', 'history, historical fiction, biography']"
25357,"['non-fiction', 'young-adult', 'children']"
17331828,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
